Municipio_ID;Municipio_Nome;Sigla_UF;Ano;PIB;Populacao;Receita_Corrente;Receita_Capital;Despesa_Total;Despesa_Assistencia_Previdencia;Despesa_Educacao_Cultura;Despesa_Saude_Saneamento;Despesa_Desportes_Lazer;Despesa_Seguranca_Defesa;Despesa_Trabalho;Despesa_Transporte;Despesa_Urbanismo_Habitacao
2206720;Nazária;PI;2018;87116000;8536;19890275,23;690065,00;22813052,13;646153,74;12216816,13;5190978,51;345406,47;0,00;0,00;1848,00;927621,93
2206753;Nossa Senhora de Nazaré;PI;2018;38051000;4847;14404783,56;0,00;16403814,03;647538,23;7411956,68;3647742,90;133277,77;0,00;0,00;150079,49;316595,41
2206803;Nossa Senhora dos Remédios;PI;2018;68953000;8661;28193129,46;275000,00;27944294,67;747020,75;16063303,03;5713644,73;381893,98;0,00;0,00;21132,10;329216,66
2206902;Novo Oriente do Piauí;PI;2018;45822000;6575;13944706,73;1310299,25;15985020,90;1442906,58;4390558,44;4359525,71;24607,50;0,00;0,00;0,00;900891,08
2206951;Novo Santo Antônio;PI;2018;24022000;2979;11337070,83;1135172,25;13582483,57;598309,76;4086682,85;4649937,06;83831,11;0,00;0,00;423262,38;127352,64
2207009;Oeiras;PI;2018;441039000;36971;83965330,57;4305326,15;84043011,00;3797923,05;32704242,30;24242138,23;718139,03;756,20;0,00;1435183,90;8150915,72
2207108;Olho D'Água do Piauí;PI;2018;20204000;2449;10036143,54;0,00;10632174,54;406192,23;3918585,09;2665114,66;46450,00;0,00;0,00;146490,41;570409,00
2207207;Padre Marcos;PI;2018;59670000;6862;21494908,22;329742,64;18669062,25;1071283,75;6846993,68;5119662,00;10125,00;0,00;0,00;141690,66;1196584,62
2207306;Paes Landim;PI;2018;38346000;4132;17335878,14;1988476,05;18617205,88;516314,75;6865901,42;4640494,92;29586,00;0,00;0,00;2175292,03;713039,86
2207355;Pajeú do Piauí;PI;2018;35370000;3375;13009142,01;1058397,10;11832496,63;520825,54;3586984,75;3509391,41;3032,40;0,00;0,00;185199,24;871031,43
2207405;Palmeira do Piauí;PI;2018;70832000;5051;14077899,44;256068,85;14142583,99;467759,95;4928486,01;3066128,02;148177,75;10494,00;0,00;256362,62;865595,89
2207504;Palmeirais;PI;2018;105944000;14488;28742551,31;363083,13;32641192,71;1125813,08;15829249,59;7388462,07;247651,63;0,00;0,00;70635,00;1363305,44
2207553;Paquetá;PI;2018;34542000;3953;12347564,08;828799,57;14555996,91;856447,26;5693170,05;3899471,11;44373,16;0,00;82276,72;199702,19;1164448,04
2207603;Parnaguá;PI;2018;89973000;10762;26090458,52;751006,49;31331652,05;866077,38;11205336,67;8134066,55;0,00;0,00;0,00;234736,96;1113235,57
2207702;Parnaíba;PI;2018;2325059000;152653;269568123,88;0,00;343023879,78;65307992,84;98201076,96;93364254,27;2038828,85;0,00;0,00;577431,10;35282530,70
2207751;Passagem Franca do Piauí;PI;2018;35436000;4302;16427648,13;830451,16;17089226,56;1305442,62;6698073,45;3963138,34;16583,09;0,00;0,00;126951,14;569671,36
2207777;Patos do Piauí;PI;2018;48628000;6377;15677114,62;226250,00;14726906,98;766731,60;5892199,50;3693561,19;120456,60;41000,00;0,00;312738,32;1022304,98
2207793;Pau D'Arco do Piauí;PI;2018;27193000;4023;11500640,76;325000,00;12366082,47;785609,21;4411649,48;3250503,46;18025,58;0,00;0,00;10600,00;711591,40
2207801;Paulistana;PI;2018;205700000;20490;56943776,24;1381595,91;54664604,83;5942470,34;19804559,94;16669210,23;15505,00;0,00;0,00;626745,38;2677793,99
2207850;Pavussu;PI;2018;29984000;3685;12985591,17;168622,11;11919674,46;525341,23;3347014,54;3108487,66;9730,00;7632,00;0,00;0,00;177677,09
2207900;Pedro II;PI;2018;320879000;38704;66398658,62;314727,14;80178325,83;8864942,84;32953704,73;19737600,80;1221420,49;0,00;0,00;0,00;3478501,53
2207934;Pedro Laurentino;PI;2018;24603000;2529;10567489,65;0,00;11966011,97;685329,71;3755989,38;3688075,91;10940,00;0,00;0,00;0,00;847348,50
2207959;Nova Santa Rita;PI;2018;36387000;4365;15293654,96;429573,19;14310952,97;586480,94;5725637,31;3768805,19;7242,00;0,00;0,00;7990,08;586656,84
2208007;Picos;PI;2018;1517796000;78002;183973682,01;3449988,35;180578943,87;8882126,86;42773515,21;65477599,37;28419,91;0,00;0,00;0,00;1580817,02
2208106;Pimenteiras;PI;2018;85801000;12115;21295519,64;4983076,92;29633838,03;798365,47;9528761,08;8017574,63;57596,30;0,00;0,00;0,00;5855956,30
2208205;Pio IX;PI;2018;173934000;18389;34223822,28;295300,00;39710279,17;954303,50;17946849,76;10292309,37;74093,07;0,00;558215,81;388177,50;2198656,06
2208304;Piracuruca;PI;2018;281075000;28703;56925945,67;543960,00;52418035,51;2542922,02;20648711,59;18217570,39;270330,36;0,00;0,00;549974,21;1179526,40
2208403;Piripiri;PI;2018;718548000;63694;138784616,23;1516155,21;124562836,34;9555000,45;46158667,81;34461730,27;1004484,95;0,00;0,00;1706066,78;10158088,63
2208502;Porto;PI;2018;90708000;12526;30867705,81;962659,80;31388822,69;1083810,33;15625806,18;7899545,59;174439,69;0,00;0,00;216810,71;1483795,90
2208551;Porto Alegre do Piauí;PI;2018;22741000;2700;12984234,38;830604,60;12654319,38;816053,74;3473667,85;3103953,39;32808,82;0,00;0,00;2451,00;1072391,33
2208601;Prata do Piauí;PI;2018;24620000;3153;16627369,56;0,00;13060015,81;525714,06;4111931,71;3264298,77;28612,05;0,00;0,00;0,00;707021,90
2208650;Queimada Nova;PI;2018;75029000;8966;21473051,21;1230375,14;20362129,33;1048090,66;7819863,90;6092021,76;693,84;0,00;0,00;558608,93;1579672,54
2208700;Redenção do Gurguéia;PI;2018;73854000;8758;18732740,80;436609,68;21155524,42;1740113,04;8509674,17;6003176,90;96587,07;0,00;56970,18;650,00;478005,03
2208809;Regeneração;PI;2018;185043000;17978;40838554,27;279980,00;39210119,32;3721541,96;13498774,90;11769983,01;177769,66;0,00;0,00;23382,95;2636411,03
2208858;Riacho Frio;PI;2018;37432000;4316;17251423,68;4517,10;15782389,40;622192,78;7546502,00;3375154,28;91636,47;0,00;0,00;3021,06;625199,22
2208874;Ribeira do Piauí;PI;2018;229984000;4464;15758039,33;1124146,71;18157200,81;668375,48;8005964,82;4070029,50;114828,86;0,00;0,00;31215,48;900067,12
2208908;Ribeiro Gonçalves;PI;2018;399050000;7305;25863303,49;543500,00;26551158,34;1656818,05;8453528,88;6976992,23;165216,66;0,00;0,00;414610,57;3147929,85
2209005;Rio Grande do Piauí;PI;2018;50379000;6431;15902666,72;2522536,26;18767199,35;740217,10;6811608,16;6188474,50;313469,40;0,00;0,00;43387,90;1151224,38
2209104;Santa Cruz do Piauí;PI;2018;53011000;6232;16709328,77;534706,50;16209567,90;622936,65;4677230,06;5356275,12;13852,70;0,00;149763,35;84992,00;596053,57
2209153;Santa Cruz dos Milagres;PI;2018;34846000;4004;14431021,92;80000,00;12206520,10;725298,18;3942710,08;2929655,70;0,00;0,00;0,00;0,00;292841,18
2209203;Santa Filomena;PI;2018;322466000;6252;29370720,52;531661,48;20222397,10;1014184,61;7210555,21;4398942,57;0,00;0,00;0,00;0,00;239436,45
2209302;Santa Luz;PI;2018;47512000;5836;13154305,60;266983,45;14081740,51;747078,70;5340939,00;4405390,29;0,00;0,00;0,00;0,00;26302,36
2209351;Santana do Piauí;PI;2018;35555000;4625;12041154,08;543496,68;12957620,16;661646,71;4619488,65;3805855,71;16376,20;0,00;0,00;4924,00;814478,05
2209377;Santa Rosa do Piauí;PI;2018;36934000;5258;13551022,99;0,00;14108879,00;561682,90;5411078,20;3654005,45;91532,40;0,00;0,00;37754,80;288350,54
2209401;Santo Antônio de Lisboa;PI;2018;61210000;6388;15233193,56;203,64;13898087,54;887920,89;4692076,24;5327553,16;38727,37;158,94;9408,15;0,00;229689,60
2209450;Santo Antônio dos Milagres;PI;2018;14127000;2155;9807962,46;216268,00;10282252,77;750613,56;3104795,40;2280662,96;15684,75;0,00;0,00;581291,46;366645,70
2209500;Santo Inácio do Piauí;PI;2018;31540000;3785;14414954,71;1064899,44;13900833,99;692005,30;4665637,89;4114658,90;61811,62;0,00;0,00;9369,82;1072233,39
2209559;São Braz do Piauí;PI;2018;32199000;4444;14802649,10;839600,00;15526116,30;1069171,19;4888765,12;5493716,47;9932,03;36016,00;0,00;25845,13;587235,38
2209609;São Félix do Piauí;PI;2018;27496000;2954;14516415,69;269620,00;14218127,96;482679,01;4117133,29;3798576,40;124242,00;0,00;0,00;130701,19;788854,38
2209658;São Francisco de Assis do Piauí;PI;2018;42321000;5731;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2209708;São Francisco do Piauí;PI;2018;50842000;6425;17548952,44;0,00;19324248,86;1366063,72;7633741,77;4586414,52;46755,23;0,00;0,00;19884,75;563450,10
2209757;São Gonçalo do Gurguéia;PI;2018;32271000;3025;10850933,68;546188,13;11662316,46;634171,04;4456199,30;2618385,09;10098,70;0,00;0,00;10201,20;89311,76
2209807;São Gonçalo do Piauí;PI;2018;42045000;4999;12982327,25;114065,41;13583542,73;1725497,93;4230335,23;2903140,49;146488,40;0,00;0,00;189343,68;1421616,60
2209856;São João da Canabrava;PI;2018;36046000;4602;11864134,03;473421,21;14206532,25;838661,76;4952228,24;3759294,34;180489,81;0,00;0,00;169836,82;813518,64
2209872;São João da Fronteira;PI;2018;47047000;6019;13572724,25;11402870,28;17537669,50;991358,42;8644532,34;3788332,47;46049,61;20000,00;0,00;60728,87;302959,60
2209906;São João da Serra;PI;2018;50049000;6157;17883155,25;250150,00;16165322,08;772179,24;5756184,62;4332770,72;0,00;0,00;0,00;18360,00;752632,76
2209955;São João da Varjota;PI;2018;30370000;4832;12269123,62;320155,26;14226723,51;1008990,84;4729149,16;3856208,87;145805,23;0,00;0,00;187400,07;71950,00
2209971;São João do Arraial;PI;2018;51822000;7937;17744453,47;408055,62;19385681,26;747994,63;9684797,29;4104252,27;9334,00;3845,00;0,00;11844,00;1377313,72
2210003;São João do Piauí;PI;2018;228714000;20537;51309991,81;6355209,31;57251911,79;5256154,89;21368900,22;16380192,47;317919,94;0,00;0,00;124806,60;5043038,25
2210052;São José do Divino;PI;2018;49105000;5338;15958400,69;516700,00;14541392,62;702838,81;5927372,02;3474816,57;98279,05;0,00;0,00;733651,67;634126,67
2210102;São José do Peixe;PI;2018;33917000;3750;12266281,95;1158200,00;13881790,48;704775,08;4268871,44;4024422,16;345100,91;0,00;0,00;40325,68;772210,23
2210201;São José do Piauí;PI;2018;57382000;6710;16762692,04;258544,54;15121831,45;1010971,30;5174098,59;4606996,20;48296,33;16421,17;151317,82;0,00;138463,38
2210300;São Julião;PI;2018;47826000;6353;16745406,19;404980,00;17168890,88;2247299,33;5398017,72;6070081,87;82180,71;2076,00;92308,05;0,00;74110,82
2210359;São Lourenço do Piauí;PI;2018;32747000;4568;15959666,05;1232110,04;15379557,68;650889,26;5739451,48;4754692,62;24787,00;0,00;0,00;0,00;1189073,21
2210375;São Luis do Piauí;PI;2018;19124000;2642;11242089,74;1196098,46;11202749,75;931927,36;2816621,91;2670903,52;99240,92;0,00;116349,01;162641,00;988266,11
2210383;São Miguel da Baixa Grande;PI;2018;21933000;2449;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2210391;São Miguel do Fidalgo;PI;2018;22824000;3040;12043907,67;1026489,31;11442933,62;784854,99;3799157,98;3154236,16;0,00;0,00;0,00;41110,00;297416,03
2210409;São Miguel do Tapuio;PI;2018;133008000;17686;41878945,00;3225225,08;42150084,68;1600813,18;17277112,21;10783447,47;112416,20;0,00;0,00;1499002,97;2170382,75
2210508;São Pedro do Piauí;PI;2018;104412000;14255;35311194,97;933736,82;34364918,36;1304550,81;13268469,42;10265273,10;204800,00;0,00;0,00;0,00;2476673,94
2210607;São Raimundo Nonato;PI;2018;448349000;34535;74597420,34;598147,38;73649919,84;2172898,68;25474202,30;24062855,27;72301,11;0,00;0,00;217668,18;9235124,57
2210623;Sebastião Barros;PI;2018;38285000;3488;12583170,35;366071,58;15891355,25;1254303,69;6421075,27;3842554,35;0,00;0,00;0,00;47785,27;468286,59
2210631;Sebastião Leal;PI;2018;148952000;4286;18546188,84;0,00;18589431,45;1225766,63;6045818,95;4125204,17;0,00;0,00;0,00;310,00;1291449,27
2210656;Sigefredo Pacheco;PI;2018;65284000;10024;19023266,77;0,00;20453098,60;1748925,05;10387253,06;4440122,10;55363,41;0,00;0,00;28587,46;305227,60
2210706;Simões;PI;2018;259421000;14615;47443536,19;1263512,90;42599727,15;1742584,72;16938572,16;12698541,86;373211,21;0,00;393172,64;700896,09;2651319,11
2210805;Simplício Mendes;PI;2018;142240000;12663;33170507,73;1011198,59;31546430,06;1140169,95;10670500,22;11602222,88;204960,52;0,00;0,00;124010,15;2051820,59
2210904;Socorro do Piauí;PI;2018;31866000;4576;11298392,16;0,00;12088798,64;660558,44;4799282,12;3256086,85;98382,60;0,00;72254,23;53538,14;390135,09
2210938;Sussuapara;PI;2018;55341000;6692;16762692,04;258544,54;15121831,45;1010971,30;5174098,59;4606996,20;48296,33;16421,17;151317,82;0,00;138463,38
2210953;Tamboril do Piauí;PI;2018;24344000;2908;12815747,16;449533,66;11590620,30;483376,78;3712919,16;2911834,98;10535,34;0,00;0,00;324879,28;465841,92
2210979;Tanque do Piauí;PI;2018;26886000;2756;10592580,03;982197,77;11588927,48;693100,94;3539822,89;3147929,13;11793,30;0,00;0,00;122664,91;1456380,07
2211001;Teresina;PI;2018;20968077000;861442;2841871552,69;128563305,39;2871266704,28;328713280,40;513357633,61;1064973836,74;4478378,84;0,00;1099576,98;14306197,62;274481983,14
2211100;União;PI;2018;365652000;44396;85697167,11;788625,00;92602519,24;11612834,48;39501498,94;21397003,43;348983,06;0,00;0,00;0,00;4521538,92
2211209;Uruçuí;PI;2018;1702960000;21457;92952664,43;316920,00;72321240,07;2332161,77;26987392,71;17216236,56;536018,39;0,00;0,00;2575790,62;4891838,86
2211308;Valença do Piauí;PI;2018;239087000;20906;41924055,69;50000,00;47925469,16;2009925,11;16670139,08;11737780,59;142347,50;0,00;86404,97;255578,40;4433743,40
2211357;Várzea Branca;PI;2018;37445000;4956;15278936,63;299568,08;14242485,93;614782,47;6267650,09;3269640,66;127865,46;0,00;0,00;52088,00;788752,89
2211407;Várzea Grande;PI;2018;32650000;4397;14826239,69;168500,00;13062808,07;719773,87;4409886,40;3529882,66;38422,05;0,00;0,00;94651,76;906772,02
2211506;Vera Mendes;PI;2018;25816000;3075;12726724,60;105239,31;13015186,11;1363161,90;4871216,87;2954679,91;69416,49;4379,45;82551,29;24776,94;219570,07
2211605;Vila Nova do Piauí;PI;2018;29805000;2990;12574483,83;1174141,95;11826792,95;1027761,38;3530273,84;2613884,53;10980,00;0,00;0,00;186145,56;360496,25
2211704;Wall Ferraz;PI;2018;34038000;4454;14129627,86;380402,23;13911224,02;532189,47;5252917,60;3812749,24;104499,76;0,00;283661,99;21953,00;312258,63
2200053;Acauã;PI;2019;55291000;7084;17984492,07;339758,00;17680318,47;901756,64;6409102,13;4992004,40;241124,52;0,00;0,00;12898,27;619528,18
2200103;Agricolândia;PI;2019;40786000;5139;15813494,72;781095,50;15604554,20;1930068,63;4434892,95;4742973,55;142631,87;0,00;235,00;45599,69;305239,67
2200202;Água Branca;PI;2019;216381000;17411;51106372,61;1689724,22;50631435,52;3881464,43;16149986,23;17686980,50;511797,01;0,00;0,00;276262,37;3755543,63
2200251;Alagoinha do Piauí;PI;2019;58945000;7651;17022099,30;0,00;16585971,52;570052,09;5863236,03;4335283,51;138573,90;0,00;115588,92;6665,00;466215,90
2200277;Alegrete do Piauí;PI;2019;42223000;4915;16917557,35;482279,40;15620874,05;1386973,01;4822911,29;3956982,26;6650,00;0,00;0,00;119332,58;1005453,54
2200301;Alto Longá;PI;2019;107642000;14304;31908558,84;252700,00;37309866,65;715675,82;16972079,31;10036978,29;57628,68;0,00;0,00;10582,48;1266508,59
2200400;Altos;PI;2019;450597000;40524;93297701,88;547007,05;91270837,45;11512100,21;29874708,20;26022306,76;49132,02;0,00;0,00;1050182,69;352540,34
2200459;Alvorada do Gurguéia;PI;2019;62425000;5419;20147339,23;1281777,14;19342723,80;670097,34;7898900,79;5584964,68;23025,60;0,00;0,00;297150,00;437579,38
2200509;Amarante;PI;2019;155827000;17598;41631275,02;1189273,29;41312399,56;1474985,96;17509604,03;11512885,63;97983,63;0,00;0,00;4990,00;1093903,62
2200608;Angical do Piauí;PI;2019;68691000;6788;20861116,74;1010909,78;19180226,34;2596089,58;4946748,76;5436330,44;357638,43;0,00;0,00;0,00;726627,39
2200707;Anísio de Abreu;PI;2019;82020000;9880;22883794,25;396000,77;22924961,74;946332,89;10297758,60;5692135,38;40399,74;0,00;0,00;26696,85;1997614,38
2200806;Antônio Almeida;PI;2019;86325000;3164;16184019,27;252498,28;14778367,46;1666550,38;3524129,60;3051557,03;119869,22;0,00;0,00;3590,00;1589030,00
2200905;Aroazes;PI;2019;49780000;5835;19612296,13;0,00;18954870,31;2286928,95;5986437,39;4928652,22;130769,45;0,00;0,00;0,00;760626,59
2200954;Aroeiras de Itaim;PI;2019;22661000;2551;13654330,41;140600,00;11877068,72;609868,35;3506037,52;2875302,73;0,00;24640,00;92096,95;0,00;284663,04
2201002;Arraial;PI;2019;39380000;4727;15515577,51;329229,35;14395140,02;768576,29;4793079,61;4366082,32;33798,00;0,00;0,00;0,00;366729,15
2201051;Assunção do Piauí;PI;2019;55445000;7846;23760850,47;580711,25;23930230,70;1273606,36;12312302,84;4504928,57;316587,80;0,00;0,00;0,00;0,00
2201101;Avelino Lopes;PI;2019;83961000;11289;30471542,41;932271,92;27279655,37;999236,25;10659799,41;6929369,14;40000,00;0,00;0,00;100000,00;771884,89
2201150;Baixa Grande do Ribeiro;PI;2019;863446000;11586;52689230,05;326000,00;49673353,53;2251411,52;18728907,62;12698789,59;500525,18;0,00;0,00;0,00;5038078,62
2201176;Barra D'Alcântara;PI;2019;36818000;3951;14458827,56;220000,00;13748603,49;744201,03;5188440,65;3690494,57;3500,00;0,00;0,00;0,00;376636,98
2201200;Barras;PI;2019;439115000;47066;100864812,21;2161659,25;96839615,13;3500411,03;51467753,31;22206725,83;235456,93;0,00;0,00;610683,36;4785197,59
2201309;Barreiras do Piauí;PI;2019;28970000;3348;14568701,75;17740,00;13774071,66;573469,82;4594656,74;2914521,62;42133,65;0,00;0,00;0,00;876269,08
2201408;Barro Duro;PI;2019;76942000;7032;19210980,70;86536,99;17977512,16;1938027,98;4912005,16;4852169,20;115274,61;0,00;0,00;9531,74;571526,34
2201507;Batalha;PI;2019;207330000;26857;50804141,86;1796390,41;50766347,07;1123104,69;22853741,50;15017389,87;16330,00;0,00;0,00;803210,43;2128681,22
2201556;Bela Vista do Piauí;PI;2019;38369000;4015;14506828,15;807950,61;12814244,64;519466,69;3864829,15;3104310,19;16072,22;0,00;0,00;117635,31;524672,36
2201572;Belém do Piauí;PI;2019;33424000;3566;15721902,77;1129956,22;14341707,91;546814,64;5305950,51;3430788,42;323160,99;0,00;0,00;27826,86;1077970,22
2201606;Beneditinos;PI;2019;82371000;10467;29664168,13;479406,79;32618402,48;819433,05;15163900,21;8792196,72;39855,91;0,00;0,00;402461,62;1988457,93
2201705;Bertolínia;PI;2019;61002000;5501;19691150,83;0,00;17331673,15;1351747,55;5806706,61;4638014,87;25640,50;0,00;0,00;23838,00;317582,76
2201739;Betânia do Piauí;PI;2019;52380000;6205;19776584,84;1482481,59;18771004,14;966452,87;7831132,40;5068084,17;124803,75;11000,00;0,00;1700,00;1393002,62
2201770;Boa Hora;PI;2019;53625000;6781;19578777,58;0,00;17857035,17;538601,52;8751439,05;3838328,74;66001,20;0,00;0,00;3948,00;267945,42
2201804;Bocaina;PI;2019;46722000;4500;14914558,27;373667,51;14620108,94;898106,66;4283933,81;4739576,53;25907,61;0,00;82975,93;25530,00;550570,93
2201903;Bom Jesus;PI;2019;838720000;25179;87419916,10;2422002,67;83232636,16;6265106,72;27438862,08;23264150,91;1332323,56;101737,58;0,00;1680,00;5689362,66
2201919;Bom Princípio do Piauí;PI;2019;56449000;5630;22925204,26;0,00;22586029,24;3180937,76;8386127,67;5226500,07;56660,00;0,00;0,00;127161,25;2370144,87
2201929;Bonfim do Piauí;PI;2019;43999000;5670;15916732,07;1230815,62;16024306,99;813796,48;6516778,21;4256453,00;158464,60;0,00;0,00;0,00;1180061,48
2201945;Boqueirão do Piauí;PI;2019;46518000;6407;20659908,46;306320,15;19031235,52;1629360,56;7403278,52;4698808,32;10861,40;0,00;0,00;0,00;1045619,88
2201960;Brasileira;PI;2019;58836000;8329;20489031,57;156109,10;18082407,16;1581268,78;6290527,68;4661601,47;0,00;0,00;8041,22;132071,00;616045,31
2201988;Brejo do Piauí;PI;2019;34948000;3875;14156206,85;495373,80;14785826,82;876052,55;7001673,37;3556560,44;7440,19;0,00;0,00;0,00;441695,70
2202000;Buriti dos Lopes;PI;2019;183358000;19781;51773794,12;2371698,22;50695728,99;4290290,71;21082065,79;13539565,92;262560,27;0,00;0,00;4660,10;2172097,45
2202026;Buriti dos Montes;PI;2019;61702000;8244;20897467,25;682407,08;20084559,49;818854,08;9104338,37;4620325,54;204221,62;0,00;0,00;0,00;2075141,69
2202059;Cabeceiras do Piauí;PI;2019;73225000;10586;25055747,65;186477,39;22842729,59;616770,03;9849521,65;5211904,72;117805,15;0,00;0,00;0,00;859938,57
2202075;Cajazeiras do Piauí;PI;2019;27903000;3559;15235181,45;291610,66;15101410,24;667828,76;5187288,47;3241964,08;10529,60;14256,75;0,00;0,00;246947,19
2202083;Cajueiro da Praia;PI;2019;92358000;7642;22711236,54;340500,00;21564090,54;2037962,27;7159279,38;5310214,52;32273,85;0,00;0,00;27168,00;1909084,31
2202091;Caldeirão Grande do Piauí;PI;2019;86586000;5776;21003386,33;1294546,42;19942998,40;1190708,69;6199121,36;5529553,93;34401,11;0,00;92830,48;286415,46;1567540,55
2202109;Campinas do Piauí;PI;2019;47867000;5613;18053961,79;348500,36;17046830,78;659249,06;7371275,07;4566912,64;13840,00;0,00;0,00;420,00;455694,85
2202117;Campo Alegre do Fidalgo;PI;2019;42199000;5045;17938497,98;25239,31;16872942,98;625767,84;8051299,17;3383116,01;18294,93;0,00;0,00;386095,58;581012,65
2202133;Campo Grande do Piauí;PI;2019;52606000;5943;17852199,65;777605,94;17218259,74;1115020,73;6175015,75;5436538,92;64041,55;0,00;91797,45;129698,00;1046674,64
2202174;Campo Largo do Piauí;PI;2019;49011000;7279;22706198,73;617850,88;23029320,85;599126,88;13327213,10;4523464,26;68573,20;30268,00;0,00;0,00;564907,53
2202208;Campo Maior;PI;2019;634076000;46833;132805928,34;4088860,70;142135320,57;14458481,27;41086026,66;45997525,77;1519460,71;0,00;0,00;0,00;8975205,55
2202251;Canavieira;PI;2019;34459000;3950;15446420,91;412440,74;13535390,97;840040,56;5145462,24;3311418,04;21411,28;0,00;0,00;39889,58;545220,36
2202307;Canto do Buriti;PI;2019;234422000;21187;64278698,76;1465804,00;53125113,85;1758705,36;21262425,27;16085332,31;116299,56;0,00;186485,09;708417,21;3814746,19
2202406;Capitão de Campos;PI;2019;93753000;11417;32637392,68;97409,35;30906759,22;3083591,28;14273547,92;6683606,85;46260,29;0,00;0,00;4500,00;1667759,80
2202455;Capitão Gervásio Oliveira;PI;2019;34753000;4100;17250377,36;569930,00;15829891,33;514580,76;6064300,04;4318803,01;69952,21;0,00;0,00;0,00;1256898,49
2202505;Caracol;PI;2019;84920000;10916;27980407,94;1972933,92;28539733,94;857549,80;12495481,42;7593634,73;54708,30;0,00;0,00;0,00;1498801,77
2202539;Caraúbas do Piauí;PI;2019;50419000;5868;12439463,53;243750,00;12409114,43;581260,88;5174402,99;2874746,46;0,00;0,00;0,00;102692,07;441367,13
2202554;Caridade do Piauí;PI;2019;41478000;5067;18962800,57;1900000,00;19989382,65;865786,12;8733784,31;4853265,87;74566,00;0,00;0,00;57792,00;2368891,97
2202604;Castelo do Piauí;PI;2019;178258000;19716;50190777,71;1503244,76;46752917,69;1975591,13;20086744,78;13529815,81;23873,60;16684,20;0,00;0,00;117784,86
2202653;Caxingó;PI;2019;47447000;5424;18352022,87;1013644,96;19059003,79;1597347,38;7813065,82;3865169,53;12731,00;0,00;0,00;26036,05;619735,29
2202703;Cocal;PI;2019;234172000;27787;58819385,25;1182588,03;56005531,23;1541675,00;26263882,63;13853990,52;9258,00;430420,72;0,00;384965,08;2638047,21
2202711;Cocal de Telha;PI;2019;43630000;4891;17318368,01;423175,64;16120376,71;819763,07;7350696,20;3512769,47;29871,48;0,00;10220,67;0,00;960047,56
2202729;Cocal dos Alves;PI;2019;50683000;6153;16948824,77;620000,00;16554691,36;1019769,06;7246449,26;3881686,47;96586,97;4499,90;0,00;0,00;780536,45
2202737;Coivaras;PI;2019;33818000;4020;16187977,72;1124890,32;15406121,20;667576,10;5104220,60;4152522,42;94664,27;0,00;0,00;49855,95;951625,09
2202752;Colônia do Gurguéia;PI;2019;60728000;6484;20023867,32;0,00;17813349,45;2031103,84;5835045,06;3458682,90;7366,50;0,00;0,00;94819,28;908213,12
2202778;Colônia do Piauí;PI;2019;57681000;7656;19263784,76;907907,25;21018348,09;906945,81;7441503,47;6726755,48;207787,45;0,00;0,00;205226,88;744848,88
2202802;Conceição do Canindé;PI;2019;50761000;4803;15933130,66;710430,00;14937948,38;699041,40;5749621,69;3776993,97;47530,08;0,00;0,00;0,00;1417284,89
2202851;Coronel José Dias;PI;2019;39066000;4682;15779941,56;1771403,61;15821833,19;738466,27;5555002,47;4128078,12;101040,07;0,00;0,00;215367,11;1578367,33
2202901;Corrente;PI;2019;450232000;26644;65911403,23;236759,58;62423622,36;2670208,93;23197671,47;18006756,02;383086,41;0,00;0,00;0,00;4535238,54
2203008;Cristalândia do Piauí;PI;2019;64626000;8294;18418520,01;41738,40;18758418,50;656878,54;7407588,34;4957174,33;13101,60;0,00;0,00;148248,50;540890,74
2203107;Cristino Castro;PI;2019;110914000;10423;29938525,05;259045,02;28592636,79;1175635,39;10476648,07;10847914,41;75800,60;25600,00;0,00;0,00;1003490,19
2203206;Curimatá;PI;2019;110902000;11388;28033543,45;159478,81;29110096,49;850680,52;11045464,63;6688804,16;290045,58;0,00;0,00;0,00;2833555,37
2203230;Currais;PI;2019;199742000;4954;19605525,33;0,00;17370129,01;485966,42;7483099,78;4680072,36;0,00;0,00;0,00;62439,00;497599,88
2203255;Curralinhos;PI;2019;31552000;4443;15365010,87;29647,09;13675143,41;1378592,51;5140649,39;3445296,15;40259,92;9787,63;0,00;0,00;361717,30
2203271;Curral Novo do Piauí;PI;2019;58602000;5343;25975322,94;274467,11;21935034,85;1075234,80;7125083,46;4501983,74;14000,00;0,00;0,00;265000,00;3082925,46
2203305;Demerval Lobão;PI;2019;188692000;13817;39783605,54;671275,65;38268083,92;2526199,52;15672390,03;8253996,00;242552,82;0,00;0,00;43200,00;2573658,16
2203354;Dirceu Arcoverde;PI;2019;57889000;7011;22842612,95;1610280,71;21785522,28;730235,28;9936471,76;5794761,13;7134,47;0,00;0,00;5270,94;1861303,49
2203404;Dom Expedito Lopes;PI;2019;77318000;6904;17957903,20;199990,00;17339675,34;757205,02;6198883,50;4760823,95;88378,72;31200,00;0,00;146012,14;633017,23
2203420;Domingos Mourão;PI;2019;35593000;4355;16107426,15;200000,00;14331393,65;729865,58;5639402,02;3122129,61;18051,00;0,00;0,00;125802,86;374774,43
2203453;Dom Inocêncio;PI;2019;65949000;9556;24911849,97;0,00;23901455,96;1039227,12;8568405,17;7041949,02;21348,79;13250,00;43480,13;1845,00;195707,78
